,id,pesquisa,tabela,nome_tabela
140,CA,Censo Agropecuário,1935,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos por grupos de atividade econômica, condição produtor em relação às terras e orientação técnica - (MDA)"
141,CA,Censo Agropecuário,1963,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por tipo de fonte de energia elétrica usada, condição do produtor em relação às terras, residência da pessoa que dirige o estabelecimento e local de uso da energia elétrica - (MDA)"
142,CA,Censo Agropecuário,1966,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por tipo de força de tração animal e/ou mecânica utilizada, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento e procedência da força animal e/ou mecânica - (MDA)"
143,CA,Censo Agropecuário,1967,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por sistema de preparo do solo, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orientação técnica e tempo em que o produtor dirige o estabelecimento - (MDA)"
144,CA,Censo Agropecuário,1970,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por sistema de preparo do solo, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento e grupos de atividade econômica - (MDA)"
145,CA,Censo Agropecuário,1975,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos que realizaram plantio direto na palha, por condição do produtor em relação às terras e grupos de área total - (MDA)"
146,CA,Censo Agropecuário,1979,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por produtos utilizados na adubação, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento e orientação técnica - (MDA)"
147,CA,Censo Agropecuário,1982,"Movimento pecuário de bovinos no ano nos estabelecimentos agropecuários, por condição do produtor em relação às terras - (MDA - PRONAF)"
148,CA,Censo Agropecuário,2002,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por produtos utilizados na adubação, local onde foi feita a adubação, tempo em que o produtor dirige o estabelecimento e associação à cooperativa e/ou à entidade de classe - (MDA)"
149,CA,Censo Agropecuário,2006,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos por utilização das terras, condição do produtor em relação às terras, tempo em que o produtor dirige o estabelecimento, grupos de área total e associação à cooperativa e/ou à entidade de classe - (MDA)"
150,CA,Censo Agropecuário,2007,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, com uso de irrigação, e Área irrigada dos estabelecimentos por método utilizado para irrigação, condição do produtor em relação às terras, fonte de água utilizada, orientação técnica e grupos de área de lavoura - (MDA)"
151,CA,Censo Agropecuário,2026,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, Número e Capacidade dos silos para forragens por condição do produtor em relação às terras, grupos de atividade econômica e grupos de área de lavoura - (MDA)"
152,CA,Censo Agropecuário,2027,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, Número e Capacidade dos depósitos e silos para guarda da produção de grãos por condição do produtor em relação às terras, grupos de atividade econômica e grupos de área de lavoura - (MDA)"
153,CA,Censo Agropecuário,2029,"Número de estabelecimentos agropecuários, com produtor proprietário, por forma de obtenção das terras, sexo do dirigente, classe de idade da pessoa que dirige o estabelecimento, nível de instrução da pessoa dirige o estabelecimento e grupos de área total - (MDA - PRONAF)"
154,CA,Censo Agropecuário,2038,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, Número e Capacidade dos depósitos e silos para outros produtos por tipo de depósito e/ou silo, condição do produtor em relação às terras e grupos de atividade econômica - (MDA)"
155,CA,Censo Agropecuário,2039,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Número de meios de transporte utilizados pelos estabelecimentos agropecuários por tipo de meio de transporte, condição do produtor em relação às terras, grupos de áreas de lavoura e grupos de atiividade econômica - (MDA)"
156,CA,Censo Agropecuário,2063,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Quantidade de combustíveis consumidos por tipo de combustível, condição do produtor em relação às terras e grupos de atividade econômica - (MDA)"
157,CA,Censo Agropecuário,2067,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por uso de adubação, associação à cooperativa e/ou entidade de classe e grupos de área de lavoura - (MDA)"
158,CA,Censo Agropecuário,2068,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por uso de agrotóxicos, associação à cooperativa e/ou entidade de classe, grupos de área de lavoura e grupo de área total do estabelecimento - (MDA)"
159,CA,Censo Agropecuário,2069,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por uso de agrotóxicos, tipo de equipamento de aplicação utilizado, destino das embalagens, uso de equipamentos de proteção e existência de pessoas intoxicadas - (MDA)"
160,CA,Censo Agropecuário,2070,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, por uso de agrotóxicos, condição do produtor em relação às terras, tempo de direção do estabelecimento, orientação técnica recebida e origem da orientação técnica recebida - (MDA)"
161,CA,Censo Agropecuário,2071,"Pessoal ocupado em estabelecimentos agropecuários, com agricultura familiar e não familiar, em 31/12, total e de 14 anos e mais, sem laço de parentesco com o produtor por sexo, grupos e classe de atividade econômica e grupos de área total - (MDA)"
162,CA,Censo Agropecuário,2073,"Pessoal ocupado em estabelecimentos agropecuários, com agricultura familiar e não familiar, em 31/12, total e de 14 anos e mais, por sexo, condição do produtor em relação às terras e grupos de atividade econômica - (MDA)"
163,CA,Censo Agropecuário,2144,"Número de estabelecimentos agropecuários, com eletrodomésticos, por tipo de eletroméstico utilizado, condição do produtor em relação às terras, direção do estabelecimento, nível de instrução da pessoa que dirige o estabelecimento e grupos de atividade econômica - (MDA - PRONAF)"
164,CA,Censo Agropecuário,2146,"Número de estabelecimentos agropecuários que obtiveram financiamento, com agricultura familiar e não familiar, por finalidade do financiamento, condição produtor em relação às terras, agente financeiro responsável pelo financiamento e grupos de atividade econômica - (MDA)"
165,CA,Censo Agropecuário,2147,"Número de estabelecimentos agropecuários com uso de agrotóxicos, com agricultura familiar (Lei 11.326) e não familiar, por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e indicativo de pessoas intoxicadas - (MDA)"
166,CA,Censo Agropecuário,2148,"Número de estabelecimentos agropecuários com uso de agrotóxicos, com agricultura familiar (Lei 11.326) e não familiar, por tipo de equipamento utilizado na aplicação do agrotóxico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento, orinteção técnica, uso de equipamentos de proteção e destino das embalagens - (MDA)"
167,CA,Censo Agropecuário,2164,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos por utilização das terras e grupos e classes da atividade econômica - (MDA)"
168,CA,Censo Agropecuário,2172,"Número de estabelecimentos agropecuários com recursos hídricos, com agricultura familiar e não familiar, por tipo de recurso hídrico, condição do produtor em relação às terras, nível de instrução da pessoa que dirige o estabelecimento e grupos de atividade econômica - (MDA)"
169,CA,Censo Agropecuário,2174,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos por condição legal do produtor em relação às terras, residência da pessoa que dirige o estabelecimento, associação à cooperativa e/ou entidade de classe, orientação técnica e origem da orientação técnica - (MDA)"
170,CA,Censo Agropecuário,2188,"Número de estabelecimentos agropecuários, com agricultura familiar e não familiar, e Área dos estabelecimentos por condição legal do produtor em relação às terras, naturalidade ou nacionalidade da pessoa que dirige o estabelecimento, associação à cooperativa e/ou entidade de classe e atividade econômica fora do estabelecimento agropecuário - (MDA)"
171,CA,Censo Agropecuário,2201,"Produtores na direção dos trabalhos dos estabelecimentos agropecuários, com agricultura familiar (Lei 11.326) e não familiar, por sexo do dirigente, grupos de anos de direção, condição do produtor em relação às terras, classe de idade do produtor, nível de instrução do produtor e grupos de atividade econômica - (MDA)"
